,File,Label,annotated,path,Label_bio,Label_bio_str
3969,example_cluster80_image4.png,Tumor,Yes,output/export/clusters/example_cluster80_image4.png,['Tumor'],Tumor
3970,example_cluster43_image23.png,Necrosis,Yes,output/export/clusters/example_cluster43_image23.png,['Necrosis'],Necrosis
3971,example_cluster161_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster161_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
3972,example_cluster18_image3.png,Tumor,Yes,output/export/clusters/example_cluster18_image3.png,['Tumor'],Tumor
3973,example_cluster52_image14.png,Orange Images|RBCs|Stroma,Yes,output/export/clusters/example_cluster52_image14.png,"['RBCs', 'Stroma']",RBCs|Stroma
3974,example_cluster60_image6.png,Out of focus|Stroma,Yes,output/export/clusters/example_cluster60_image6.png,['Stroma'],Stroma
3976,example_cluster141_image6.png,Artifact|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster141_image6.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
3977,example_cluster50_image16.png,RBCs,Yes,output/export/clusters/example_cluster50_image16.png,['RBCs'],RBCs
3978,example_cluster126_image21.png,Necrosis,Yes,output/export/clusters/example_cluster126_image21.png,['Necrosis'],Necrosis
3979,example_cluster119_image1.png,Stroma,Yes,output/export/clusters/example_cluster119_image1.png,['Stroma'],Stroma
3980,example_cluster135_image12.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster135_image12.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3981,example_cluster181_image2.png,Liver,Yes,output/export/clusters/example_cluster181_image2.png,['Liver'],Liver
3983,example_cluster54_image12.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster54_image12.png,['Stroma'],Stroma
3984,example_cluster45_image21.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster45_image21.png,['Stroma'],Stroma
3985,example_cluster165_image0.png,Plasmacell|RBCs|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster165_image0.png,"['RBCs', 'Stroma', 'Lymphocytes', 'Plasmacell']",RBCs|Stroma|Lymphocytes|Plasmacell
3986,example_cluster91_image11.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster91_image11.png,"['RBCs', 'WBCs']",RBCs|WBCs
3987,example_cluster12_image18.png,Stroma,Yes,output/export/clusters/example_cluster12_image18.png,['Stroma'],Stroma
3988,example_cluster82_image20.png,Orange Images|Stroma|Lymphocytes|Tumor|RBCs,Yes,output/export/clusters/example_cluster82_image20.png,"['Stroma', 'RBCs', 'Tumor', 'Lymphocytes']",Stroma|RBCs|Tumor|Lymphocytes
3990,example_cluster172_image11.png,Normal,Yes,output/export/clusters/example_cluster172_image11.png,['Normal'],Normal
3991,example_cluster163_image20.png,Connective tissue,Yes,output/export/clusters/example_cluster163_image20.png,['Connective tissue'],Connective tissue
3992,example_cluster84_image0.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster84_image0.png,"['RBCs', 'WBCs']",RBCs|WBCs
3993,example_cluster44_image4.png,Necrosis,Yes,output/export/clusters/example_cluster44_image4.png,['Necrosis'],Necrosis
3994,example_cluster16_image14.png,Lymphocytes,Yes,output/export/clusters/example_cluster16_image14.png,['Lymphocytes'],Lymphocytes
3995,example_cluster125_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster125_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
3996,example_cluster24_image6.png,Normal,Yes,output/export/clusters/example_cluster24_image6.png,['Normal'],Normal
3997,example_cluster14_image16.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster14_image16.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
3998,example_cluster4_image8.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster4_image8.png,"['RBCs', 'WBCs']",RBCs|WBCs
3999,example_cluster105_image6.png,Tumor,Yes,output/export/clusters/example_cluster105_image6.png,['Tumor'],Tumor
4000,example_cluster18_image12.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster18_image12.png,"['Stroma', 'Tumor']",Stroma|Tumor
4001,example_cluster161_image22.png,Tumor,Yes,output/export/clusters/example_cluster161_image22.png,['Tumor'],Tumor
4002,example_cluster64_image2.png,Out of focus|Tumor,Yes,output/export/clusters/example_cluster64_image2.png,['Tumor'],Tumor
4003,example_cluster170_image13.png,Tumor,Yes,output/export/clusters/example_cluster170_image13.png,['Tumor'],Tumor
4004,example_cluster145_image2.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster145_image2.png,"['Stroma', 'Tumor']",Stroma|Tumor
4005,example_cluster7_image23.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster7_image23.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
4006,example_cluster80_image22.png,Tumor,Yes,output/export/clusters/example_cluster80_image22.png,['Tumor'],Tumor
4007,example_cluster173_image10.png,Necrosis|RBCs|Tumor,Yes,output/export/clusters/example_cluster173_image10.png,"['Necrosis', 'RBCs', 'Tumor']",Necrosis|RBCs|Tumor
4009,example_cluster14_image7.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster14_image7.png,"['Stroma', 'Tumor']",Stroma|Tumor
4010,example_cluster13_image17.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster13_image17.png,"['RBCs', 'WBCs']",RBCs|WBCs
4011,example_cluster135_image3.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster135_image3.png,['Tumor'],Tumor
4012,example_cluster6_image24.png,Stroma,Yes,output/export/clusters/example_cluster6_image24.png,['Stroma'],Stroma
4013,example_cluster54_image3.png,Tumor,Yes,output/export/clusters/example_cluster54_image3.png,['Tumor'],Tumor
4014,example_cluster17_image13.png,Tumor,Yes,output/export/clusters/example_cluster17_image13.png,['Tumor'],Tumor
4015,example_cluster160_image23.png,Necrosis|RBCs,Yes,output/export/clusters/example_cluster160_image23.png,"['RBCs', 'Necrosis']",RBCs|Necrosis
4016,example_cluster115_image5.png,Stroma,Yes,output/export/clusters/example_cluster115_image5.png,['Stroma'],Stroma
4018,example_cluster15_image15.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster15_image15.png,"['Stroma', 'Tumor']",Stroma|Tumor
4019,example_cluster11_image19.png,Necrosis,Yes,output/export/clusters/example_cluster11_image19.png,['Necrosis'],Necrosis
4020,example_cluster81_image21.png,Connective tissue|Necrosis,Yes,output/export/clusters/example_cluster81_image21.png,"['Connective tissue', 'Necrosis']",Connective tissue|Necrosis
4021,example_cluster8_image22.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster8_image22.png,"['Stroma', 'Tumor']",Stroma|Tumor
4022,example_cluster155_image1.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster155_image1.png,"['Stroma', 'Tumor']",Stroma|Tumor
4024,example_cluster162_image21.png,RBCs,Yes,output/export/clusters/example_cluster162_image21.png,['RBCs'],RBCs
4025,example_cluster19_image11.png,RBCs,Yes,output/export/clusters/example_cluster19_image11.png,['RBCs'],RBCs
4026,example_cluster74_image1.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster74_image1.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
4027,example_cluster171_image12.png,Artifact|RBCs,Yes,output/export/clusters/example_cluster171_image12.png,['RBCs'],RBCs
4028,example_cluster141_image24.png,Liver|Pigment|Normal,Yes,output/export/clusters/example_cluster141_image24.png,"['Liver', 'Normal', 'Pigment']",Liver|Normal|Pigment
4029,example_cluster150_image15.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster150_image15.png,['Stroma'],Stroma
4030,example_cluster147_image0.png,Stroma,Yes,output/export/clusters/example_cluster147_image0.png,['Stroma'],Stroma
4031,example_cluster66_image0.png,Connective tissue,Yes,output/export/clusters/example_cluster66_image0.png,['Connective tissue'],Connective tissue
4032,example_cluster60_image24.png,Necrosis,Yes,output/export/clusters/example_cluster60_image24.png,['Necrosis'],Necrosis
4033,example_cluster26_image4.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster26_image4.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
4034,example_cluster145_image20.png,Tumor|Mucin,Yes,output/export/clusters/example_cluster145_image20.png,"['Tumor', 'Mucin']",Tumor|Mucin
4035,example_cluster154_image11.png,Artifact|Out of focus|Stroma,Yes,output/export/clusters/example_cluster154_image11.png,['Stroma'],Stroma
4036,example_cluster6_image6.png,Stroma,Yes,output/export/clusters/example_cluster6_image6.png,['Stroma'],Stroma
4037,example_cluster107_image4.png,RBCs,Yes,output/export/clusters/example_cluster107_image4.png,['RBCs'],RBCs
4038,example_cluster73_image11.png,Connective tissue|Necrosis,Yes,output/export/clusters/example_cluster73_image11.png,"['Connective tissue', 'Necrosis']",Connective tissue|Necrosis
4039,example_cluster64_image20.png,RBCs,Yes,output/export/clusters/example_cluster64_image20.png,['RBCs'],RBCs
4040,example_cluster152_image13.png,Necrosis,Yes,output/export/clusters/example_cluster152_image13.png,['Necrosis'],Necrosis
4041,example_cluster143_image22.png,Glass/Blank,Yes,output/export/clusters/example_cluster143_image22.png,[],Glass/Blank
4042,example_cluster62_image22.png,Tumor,Yes,output/export/clusters/example_cluster62_image22.png,['Tumor'],Tumor
4043,example_cluster71_image13.png,Muscle|Orange Images,Yes,output/export/clusters/example_cluster71_image13.png,['Muscle'],Muscle
4044,example_cluster46_image2.png,Stroma,Yes,output/export/clusters/example_cluster46_image2.png,['Stroma'],Stroma
4045,example_cluster127_image2.png,RBCs|Orange Images,Yes,output/export/clusters/example_cluster127_image2.png,['RBCs'],RBCs
4046,example_cluster61_image23.png,Orange Images|Mucin,Yes,output/export/clusters/example_cluster61_image23.png,['Mucin'],Mucin
4047,example_cluster70_image14.png,Tumor,Yes,output/export/clusters/example_cluster70_image14.png,['Tumor'],Tumor
4048,example_cluster142_image23.png,Necrosis|Lymphocytes,Yes,output/export/clusters/example_cluster142_image23.png,"['Lymphocytes', 'Necrosis']",Lymphocytes|Necrosis
4049,example_cluster151_image14.png,Plasmacell|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster151_image14.png,"['Stroma', 'Lymphocytes', 'Tumor', 'Plasmacell']",Stroma|Lymphocytes|Tumor|Plasmacell
4050,example_cluster117_image3.png,Tumor,Yes,output/export/clusters/example_cluster117_image3.png,['Tumor'],Tumor
4051,example_cluster74_image10.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster74_image10.png,['Stroma'],Stroma
4053,example_cluster155_image10.png,Plasmacell|RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster155_image10.png,"['RBCs', 'Lymphocytes', 'Plasmacell']",RBCs|Lymphocytes|Plasmacell
4054,example_cluster72_image12.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image12.png,[],Glass/Blank
4056,example_cluster153_image12.png,Normal,Yes,output/export/clusters/example_cluster153_image12.png,['Normal'],Normal
4057,example_cluster144_image21.png,WBCs|Necrosis|RBCs,Yes,output/export/clusters/example_cluster144_image21.png,"['RBCs', 'Necrosis', 'WBCs']",RBCs|Necrosis|WBCs
4058,example_cluster16_image5.png,Lymphocytes,Yes,output/export/clusters/example_cluster16_image5.png,['Lymphocytes'],Lymphocytes
4059,example_cluster137_image1.png,Necrosis,Yes,output/export/clusters/example_cluster137_image1.png,['Necrosis'],Necrosis
4060,example_cluster56_image1.png,Tumor,Yes,output/export/clusters/example_cluster56_image1.png,['Tumor'],Tumor
4061,example_cluster22_image8.png,Tumor,Yes,output/export/clusters/example_cluster22_image8.png,['Tumor'],Tumor
4062,example_cluster106_image23.png,Liver,Yes,output/export/clusters/example_cluster106_image23.png,['Liver'],Liver
4063,example_cluster183_image0.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster183_image0.png,['Stroma'],Stroma
4065,example_cluster103_image8.png,Connective tissue,Yes,output/export/clusters/example_cluster103_image8.png,['Connective tissue'],Connective tissue
4067,example_cluster25_image23.png,Stroma,Yes,output/export/clusters/example_cluster25_image23.png,['Stroma'],Stroma
4070,example_cluster119_image10.png,RBCs|Orange Images,Yes,output/export/clusters/example_cluster119_image10.png,['RBCs'],RBCs
4071,example_cluster189_image19.png,RBCs|Stroma|Out of focus,Yes,output/export/clusters/example_cluster189_image19.png,"['RBCs', 'Stroma']",RBCs|Stroma
4072,example_cluster38_image10.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster38_image10.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
4073,example_cluster181_image20.png,Connective tissue,Yes,output/export/clusters/example_cluster181_image20.png,['Connective tissue'],Connective tissue
4075,example_cluster143_image4.png,Glass/Blank,Yes,output/export/clusters/example_cluster143_image4.png,[],Glass/Blank
4079,example_cluster108_image21.png,Tumor,Yes,output/export/clusters/example_cluster108_image21.png,['Tumor'],Tumor
4080,example_cluster27_image21.png,RBCs,Yes,output/export/clusters/example_cluster27_image21.png,['RBCs'],RBCs
4081,example_cluster123_image6.png,Tumor,Yes,output/export/clusters/example_cluster123_image6.png,['Tumor'],Tumor
4082,example_cluster36_image12.png,RBCs,Yes,output/export/clusters/example_cluster36_image12.png,['RBCs'],RBCs
4083,example_cluster32_image16.png,Tumor,Yes,output/export/clusters/example_cluster32_image16.png,['Tumor'],Tumor
4084,example_cluster82_image2.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster82_image2.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
4085,example_cluster113_image16.png,Stroma,Yes,output/export/clusters/example_cluster113_image16.png,['Stroma'],Stroma
4086,example_cluster163_image2.png,Connective tissue,Yes,output/export/clusters/example_cluster163_image2.png,['Connective tissue'],Connective tissue
4087,example_cluster26_image22.png,Stroma,Yes,output/export/clusters/example_cluster26_image22.png,['Stroma'],Stroma
4089,example_cluster35_image13.png,Necrosis,Yes,output/export/clusters/example_cluster35_image13.png,['Necrosis'],Necrosis
4090,example_cluster32_image7.png,Tumor,Yes,output/export/clusters/example_cluster32_image7.png,['Tumor'],Tumor
4091,example_cluster107_image22.png,RBCs,Yes,output/export/clusters/example_cluster107_image22.png,['RBCs'],RBCs
4092,example_cluster116_image13.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster116_image13.png,"['Stroma', 'Tumor']",Stroma|Tumor
4093,example_cluster191_image10.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster191_image10.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
4094,example_cluster112_image17.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster112_image17.png,"['RBCs', 'Tumor']",RBCs|Tumor
4095,example_cluster153_image3.png,Liver,Yes,output/export/clusters/example_cluster153_image3.png,['Liver'],Liver
4096,example_cluster31_image17.png,Glass/Blank|Stroma,Yes,output/export/clusters/example_cluster31_image17.png,['Stroma'],Stroma
4097,example_cluster72_image3.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image3.png,[],Glass/Blank
4098,example_cluster37_image11.png,Tumor,Yes,output/export/clusters/example_cluster37_image11.png,['Tumor'],Tumor
4099,example_cluster180_image21.png,Tumor,Yes,output/export/clusters/example_cluster180_image21.png,['Tumor'],Tumor
4101,example_cluster133_image5.png,Normal,Yes,output/export/clusters/example_cluster133_image5.png,['Normal'],Normal
4102,example_cluster28_image20.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster28_image20.png,['Stroma'],Stroma
4103,example_cluster118_image11.png,RBCs,Yes,output/export/clusters/example_cluster118_image11.png,['RBCs'],RBCs
4104,example_cluster52_image5.png,Stroma,Yes,output/export/clusters/example_cluster52_image5.png,['Stroma'],Stroma
4105,example_cluster109_image20.png,Unknown|Lymphocytes,Yes,output/export/clusters/example_cluster109_image20.png,['Lymphocytes'],Lymphocytes
4106,example_cluster173_image1.png,Necrosis,Yes,output/export/clusters/example_cluster173_image1.png,['Necrosis'],Necrosis
4107,example_cluster114_image15.png,Connective tissue,Yes,output/export/clusters/example_cluster114_image15.png,['Connective tissue'],Connective tissue
4108,example_cluster105_image24.png,Tumor,Yes,output/export/clusters/example_cluster105_image24.png,['Tumor'],Tumor
4109,example_cluster12_image9.png,Necrosis|RBCs|Out of focus,Yes,output/export/clusters/example_cluster12_image9.png,"['RBCs', 'Necrosis']",RBCs|Necrosis
4110,example_cluster24_image24.png,Normal,Yes,output/export/clusters/example_cluster24_image24.png,['Normal'],Normal
4111,example_cluster33_image15.png,RBCs,Yes,output/export/clusters/example_cluster33_image15.png,['RBCs'],RBCs
4112,example_cluster92_image1.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster92_image1.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
4113,example_cluster69_image5.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster69_image5.png,"['Stroma', 'Tumor']",Stroma|Tumor
4114,example_cluster194_image24.png,Necrosis,Yes,output/export/clusters/example_cluster194_image24.png,['Necrosis'],Necrosis
4115,example_cluster121_image0.png,Mucin,Yes,output/export/clusters/example_cluster121_image0.png,['Mucin'],Mucin
4116,example_cluster198_image20.png,Muscle,Yes,output/export/clusters/example_cluster198_image20.png,['Muscle'],Muscle
4117,example_cluster128_image18.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image18.png,[],Glass/Blank
4118,example_cluster47_image18.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster47_image18.png,"['RBCs', 'Tumor']",RBCs|Tumor
4119,example_cluster40_image0.png,RBCs,Yes,output/export/clusters/example_cluster40_image0.png,['RBCs'],RBCs
